Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API,Ошибка API
0.8820452043571816,-0.36586334578076135,-1.1636390189124646,-0.3151152032351267,1.3558558279937234,1.6405042010952857,-0.34145907228692324,0.2753261719258413,-0.323430350615066,0.4606260464843159,0.8943607250431892,0.546222073640893,-0.3741276661336795,-0.1426255264711703,-0.582114842902426
0.6669845060464386,-0.3737437141663834,-1.1976465861699073,-0.32239963434303814,1.3283640501871214,1.6097674312024781,-0.36011943508421274,0.2699736223981875,-0.250305308164517,0.45030713604647,0.7486972201339467,0.559644555874772,-0.6059405582439045,-0.1827555369098275,-0.38712099518552995
0.5216092464234636,-0.8802143373292779,-1.4330572259855108,-0.16418616484993137,2.083860730201594,1.162805804415774,0.05343581090868332,1.1172146902740543,-0.19855854413929913,0.7253908921311082,1.2254550071296701,0.18205546970409597,-1.2448158966186185,0.1318822457803293,0.11222078446167677
0.9099585932848437,-0.8888211581544874,-1.4367226870449339,-0.7416801858311066,1.7246832559642944,1.0418015094493551,0.6062279961708728,1.0581839673316318,-0.2837517986410118,0.8126260020578208,1.3417335940219477,0.49272710047837515,-1.7325180017215764,0.16745550278738536,-0.6917029626687163
0.6559600301749886,-0.7732970446652978,-1.5418716219902158,-1.171650430645887,1.641404519936627,1.1593131168142703,0.505307410250009,0.9634086739829519,-0.5898260421980381,0.7218559353363405,1.293099064460344,0.47785893116626765,-1.5203601148770727,0.34656725762943297,-0.5847064157741708
0.4927317165302423,-0.5096846066874529,-1.4161600502539016,-1.0894004064169869,1.8614810845337335,1.498895777943724,0.1984610926866496,0.7989484074696116,-0.49905885840828246,0.769196737482273,1.2102109614330603,0.21226375036596634,-0.9260920451339363,-0.05075049526188442,-0.0849931121152889
0.7037647080630053,-0.44233484183506144,-1.3043730611030535,-1.1146169669021753,1.7024449735901108,1.4757841276686654,0.4383971844502162,0.43815699815994713,-0.14273328174928368,0.5512960886258892,0.9577614623652632,0.38992032528300935,-0.9314274239192802,-0.30908539697417814,-0.5092616063013413
1.0591152081233346,-0.3475688375925845,-1.1781156446096186,-1.0242862665978039,1.2712397542025853,1.4973414621376795,0.7660554208637494,0.36417081327171585,-0.09382400431891848,1.0891113263851364,0.8460778639669556,0.8568591390116491,-1.429137825577092,-0.49816017829357034,-0.9786246047556459
0.9977823906847855,-0.2938589786888488,-1.3089850234208944,-1.0916193753858314,1.0982193756237857,1.4922880945026544,0.7108450412573131,0.003462391259924417,0.10472692316629362,1.2567026391278553,0.8978033341664243,0.9218419274562429,-1.3791587862006003,-0.5246037184692638,-0.9771299753710185
-0.07935894522400064,0.06081481015024832,-0.19906647472277722,-0.325459963090083,0.7944745872348551,-0.6070123307552994,0.4341230220467882,0.13863772464330884,-0.7482143341876782,0.1697125796639067,0.5654275056366186,-0.07167496827077581,0.2098166493809161,0.4568162441820303,-0.0824738747175929
-0.008338881075304696,-0.22580785630168443,-0.197537253513634,-0.5000094271669134,0.7713231494466802,-0.7857978682312513,0.6724532276066911,0.1522869854638846,-0.786596176759872,0.5330923472204661,0.6524963249767105,-0.2287189659298686,0.20161772541987255,0.7742106542490964,0.3694927245703704
-0.024991701785064616,0.03384239142909586,-0.42085427165387373,-0.7539354100769923,0.8875120684404533,-0.5767328207551958,0.8118274217373883,-0.012884800315471607,-0.5679968227508253,0.4382664672887397,0.400474534593644,-0.3055587226440467,-0.12463678689877382,0.24224943935270624,-0.09164482620556597
